Code,Area,Year,Gender,Type,Values
101,Capital Region,2016,Males,Jobs,91.5
101,Capital Region,2017,Males,Jobs,93
101,Capital Region,2018,Males,Jobs,94
101,Capital Region,2019,Males,Jobs,94.2
101,Capital Region,2020,Males,Jobs,98.3
101,Capital Region,2016,Females,Jobs,87.1
101,Capital Region,2017,Females,Jobs,87.7
101,Capital Region,2018,Females,Jobs,91
101,Capital Region,2019,Females,Jobs,90.4
101,Capital Region,2020,Females,Jobs,96
101,Capital Region,2016,Males,Salary,26113
101,Capital Region,2017,Males,Salary,27267
101,Capital Region,2018,Males,Salary,28293
101,Capital Region,2019,Males,Salary,29974
101,Capital Region,2020,Males,Salary,31261
101,Capital Region,2016,Females,Salary,19321
101,Capital Region,2017,Females,Salary,20634
101,Capital Region,2018,Females,Salary,20641
101,Capital Region,2019,Females,Salary,23197
101,Capital Region,2020,Females,Salary,23452
102,Central Coast,2016,Males,Jobs,123.8
102,Central Coast,2017,Males,Jobs,125.7
102,Central Coast,2018,Males,Jobs,126.5
102,Central Coast,2019,Males,Jobs,124.8
102,Central Coast,2020,Males,Jobs,129.6
102,Central Coast,2016,Females,Jobs,118.7
102,Central Coast,2017,Females,Jobs,121.1
102,Central Coast,2018,Females,Jobs,124.5
102,Central Coast,2019,Females,Jobs,122
102,Central Coast,2020,Females,Jobs,131.2
102,Central Coast,2016,Males,Salary,33371
102,Central Coast,2017,Males,Salary,34068
102,Central Coast,2018,Males,Salary,35665
102,Central Coast,2019,Males,Salary,37522
102,Central Coast,2020,Males,Salary,37297
102,Central Coast,2016,Females,Salary,20974
102,Central Coast,2017,Females,Salary,22000
102,Central Coast,2018,Females,Salary,22660
102,Central Coast,2019,Females,Salary,25550
102,Central Coast,2020,Females,Salary,25077
103,Central West,2016,Males,Jobs,83.6
103,Central West,2017,Males,Jobs,84.3
103,Central West,2018,Males,Jobs,85.1
103,Central West,2019,Males,Jobs,83.4
103,Central West,2020,Males,Jobs,88.5
103,Central West,2016,Females,Jobs,75.7
103,Central West,2017,Females,Jobs,76.6
103,Central West,2018,Females,Jobs,79.1
103,Central West,2019,Females,Jobs,77.2
103,Central West,2020,Females,Jobs,84.2
103,Central West,2016,Males,Salary,25659
103,Central West,2017,Males,Salary,27222
103,Central West,2018,Males,Salary,27268
103,Central West,2019,Males,Salary,30206
103,Central West,2020,Males,Salary,29802
103,Central West,2016,Females,Salary,17909
103,Central West,2017,Females,Salary,18970
103,Central West,2018,Females,Salary,18750
103,Central West,2019,Females,Salary,21000
103,Central West,2020,Females,Salary,21200
104,Coffs Harbour - Grafton,2016,Males,Jobs,50.8
104,Coffs Harbour - Grafton,2017,Males,Jobs,52.5
104,Coffs Harbour - Grafton,2018,Males,Jobs,53.1
104,Coffs Harbour - Grafton,2019,Males,Jobs,52.9
104,Coffs Harbour - Grafton,2020,Males,Jobs,54.9
104,Coffs Harbour - Grafton,2016,Females,Jobs,49.3
104,Coffs Harbour - Grafton,2017,Females,Jobs,50.3
104,Coffs Harbour - Grafton,2018,Females,Jobs,51.8
104,Coffs Harbour - Grafton,2019,Females,Jobs,51.6
104,Coffs Harbour - Grafton,2020,Females,Jobs,55.6
104,Coffs Harbour - Grafton,2016,Males,Salary,22400
104,Coffs Harbour - Grafton,2017,Males,Salary,22850
104,Coffs Harbour - Grafton,2018,Males,Salary,24200
104,Coffs Harbour - Grafton,2019,Males,Salary,24877
104,Coffs Harbour - Grafton,2020,Males,Salary,24952
104,Coffs Harbour - Grafton,2016,Females,Salary,16150
104,Coffs Harbour - Grafton,2017,Females,Salary,17024
104,Coffs Harbour - Grafton,2018,Females,Salary,17625
104,Coffs Harbour - Grafton,2019,Females,Salary,19373
104,Coffs Harbour - Grafton,2020,Females,Salary,19709
105,Far West and Orana,2016,Males,Jobs,47
105,Far West and Orana,2017,Males,Jobs,47.1
105,Far West and Orana,2018,Males,Jobs,46.3
105,Far West and Orana,2019,Males,Jobs,45.3
105,Far West and Orana,2020,Males,Jobs,48.9
105,Far West and Orana,2016,Females,Jobs,42.5
105,Far West and Orana,2017,Females,Jobs,43
105,Far West and Orana,2018,Females,Jobs,43.7
105,Far West and Orana,2019,Females,Jobs,42.4
105,Far West and Orana,2020,Females,Jobs,46.4
105,Far West and Orana,2016,Males,Salary,23492
105,Far West and Orana,2017,Males,Salary,23857
105,Far West and Orana,2018,Males,Salary,23806
105,Far West and Orana,2019,Males,Salary,25467
105,Far West and Orana,2020,Males,Salary,25831
105,Far West and Orana,2016,Females,Salary,18294
105,Far West and Orana,2017,Females,Salary,18539
105,Far West and Orana,2018,Females,Salary,18567
105,Far West and Orana,2019,Females,Salary,21090
105,Far West and Orana,2020,Females,Salary,20450
106,Hunter Valley exc Newcastle,2016,Males,Jobs,104.4
106,Hunter Valley exc Newcastle,2017,Males,Jobs,107.3
106,Hunter Valley exc Newcastle,2018,Males,Jobs,109
106,Hunter Valley exc Newcastle,2019,Males,Jobs,108.3
106,Hunter Valley exc Newcastle,2020,Males,Jobs,113.6
106,Hunter Valley exc Newcastle,2016,Females,Jobs,92.4
106,Hunter Valley exc Newcastle,2017,Females,Jobs,95.6
106,Hunter Valley exc Newcastle,2018,Females,Jobs,100
106,Hunter Valley exc Newcastle,2019,Females,Jobs,99.9
106,Hunter Valley exc Newcastle,2020,Females,Jobs,109.1
106,Hunter Valley exc Newcastle,2016,Males,Salary,35003
106,Hunter Valley exc Newcastle,2017,Males,Salary,35596
106,Hunter Valley exc Newcastle,2018,Males,Salary,37651
106,Hunter Valley exc Newcastle,2019,Males,Salary,39932
106,Hunter Valley exc Newcastle,2020,Males,Salary,39149
106,Hunter Valley exc Newcastle,2016,Females,Salary,19275
106,Hunter Valley exc Newcastle,2017,Females,Salary,20151
106,Hunter Valley exc Newcastle,2018,Females,Salary,20378
106,Hunter Valley exc Newcastle,2019,Females,Salary,22826
106,Hunter Valley exc Newcastle,2020,Females,Salary,22618
107,Illawarra,2016,Males,Jobs,111.5
107,Illawarra,2017,Males,Jobs,113.4
107,Illawarra,2018,Males,Jobs,114.7
107,Illawarra,2019,Males,Jobs,114.3
107,Illawarra,2020,Males,Jobs,119.3
107,Illawarra,2016,Females,Jobs,103.9
107,Illawarra,2017,Females,Jobs,105.7
107,Illawarra,2018,Females,Jobs,110.2
107,Illawarra,2019,Females,Jobs,109.7
107,Illawarra,2020,Females,Jobs,116.8
107,Illawarra,2016,Males,Salary,35552
107,Illawarra,2017,Males,Salary,37093
107,Illawarra,2018,Males,Salary,39000
107,Illawarra,2019,Males,Salary,40929
107,Illawarra,2020,Males,Salary,40372
107,Illawarra,2016,Females,Salary,22307
107,Illawarra,2017,Females,Salary,23400
107,Illawarra,2018,Females,Salary,23492
107,Illawarra,2019,Females,Salary,25931
107,Illawarra,2020,Females,Salary,26315
108,Mid North Coast,2016,Males,Jobs,67.8
108,Mid North Coast,2017,Males,Jobs,68.8
108,Mid North Coast,2018,Males,Jobs,69.4
108,Mid North Coast,2019,Males,Jobs,68.9
108,Mid North Coast,2020,Males,Jobs,73.4
108,Mid North Coast,2016,Females,Jobs,66.7
108,Mid North Coast,2017,Females,Jobs,68.2
108,Mid North Coast,2018,Females,Jobs,71.3
108,Mid North Coast,2019,Females,Jobs,70
108,Mid North Coast,2020,Females,Jobs,77.3
108,Mid North Coast,2016,Males,Salary,24640
108,Mid North Coast,2017,Males,Salary,25180
108,Mid North Coast,2018,Males,Salary,25962
108,Mid North Coast,2019,Males,Salary,27533
108,Mid North Coast,2020,Males,Salary,27374
108,Mid North Coast,2016,Females,Salary,18502
108,Mid North Coast,2017,Females,Salary,19188
108,Mid North Coast,2018,Females,Salary,19140
108,Mid North Coast,2019,Females,Salary,21557
108,Mid North Coast,2020,Females,Salary,21000
109,Murray,2016,Males,Jobs,47.8
109,Murray,2017,Males,Jobs,48.1
109,Murray,2018,Males,Jobs,48.4
109,Murray,2019,Males,Jobs,49.9
109,Murray,2020,Males,Jobs,52.2
109,Murray,2016,Females,Jobs,44.5
109,Murray,2017,Females,Jobs,45.2
109,Murray,2018,Females,Jobs,46.2
109,Murray,2019,Females,Jobs,46.4
109,Murray,2020,Females,Jobs,50.2
109,Murray,2016,Males,Salary,23751
109,Murray,2017,Males,Salary,25107
109,Murray,2018,Males,Salary,25753
109,Murray,2019,Males,Salary,25812
109,Murray,2020,Males,Salary,27456
109,Murray,2016,Females,Salary,17226
109,Murray,2017,Females,Salary,17798
109,Murray,2018,Females,Salary,18060
109,Murray,2019,Females,Salary,19981
109,Murray,2020,Females,Salary,19784
110,New England and North West,2016,Males,Jobs,74.7
110,New England and North West,2017,Males,Jobs,76
110,New England and North West,2018,Males,Jobs,74.4
110,New England and North West,2019,Males,Jobs,72.4
110,New England and North West,2020,Males,Jobs,76.1
110,New England and North West,2016,Females,Jobs,68.1
110,New England and North West,2017,Females,Jobs,69.3
110,New England and North West,2018,Females,Jobs,69.6
110,New England and North West,2019,Females,Jobs,66.6
110,New England and North West,2020,Females,Jobs,71.8
110,New England and North West,2016,Males,Salary,22473
110,New England and North West,2017,Males,Salary,23415
110,New England and North West,2018,Males,Salary,24000
110,New England and North West,2019,Males,Salary,24854
110,New England and North West,2020,Males,Salary,25554
110,New England and North West,2016,Females,Salary,16616
110,New England and North West,2017,Females,Salary,17267
110,New England and North West,2018,Females,Salary,17470
110,New England and North West,2019,Females,Salary,19600
110,New England and North West,2020,Females,Salary,19959
111,Newcastle and Lake Macquarie,2016,Males,Jobs,143
111,Newcastle and Lake Macquarie,2017,Males,Jobs,145.3
111,Newcastle and Lake Macquarie,2018,Males,Jobs,148.3
111,Newcastle and Lake Macquarie,2019,Males,Jobs,146.3
111,Newcastle and Lake Macquarie,2020,Males,Jobs,152.6
111,Newcastle and Lake Macquarie,2016,Females,Jobs,136.3
111,Newcastle and Lake Macquarie,2017,Females,Jobs,139.4
111,Newcastle and Lake Macquarie,2018,Females,Jobs,144.9
111,Newcastle and Lake Macquarie,2019,Females,Jobs,143.1
111,Newcastle and Lake Macquarie,2020,Females,Jobs,153.8
111,Newcastle and Lake Macquarie,2016,Males,Salary,33686
111,Newcastle and Lake Macquarie,2017,Males,Salary,35180
111,Newcastle and Lake Macquarie,2018,Males,Salary,35852
111,Newcastle and Lake Macquarie,2019,Males,Salary,38386
111,Newcastle and Lake Macquarie,2020,Males,Salary,38670
111,Newcastle and Lake Macquarie,2016,Females,Salary,22053
111,Newcastle and Lake Macquarie,2017,Females,Salary,22920
111,Newcastle and Lake Macquarie,2018,Females,Salary,23387
111,Newcastle and Lake Macquarie,2019,Females,Salary,26068
111,Newcastle and Lake Macquarie,2020,Females,Salary,26245
112,Richmond - Tweed,2016,Males,Jobs,91.2
112,Richmond - Tweed,2017,Males,Jobs,92.7
112,Richmond - Tweed,2018,Males,Jobs,94.5
112,Richmond - Tweed,2019,Males,Jobs,93.4
112,Richmond - Tweed,2020,Males,Jobs,99.2
112,Richmond - Tweed,2016,Females,Jobs,91.3
112,Richmond - Tweed,2017,Females,Jobs,92.9
112,Richmond - Tweed,2018,Females,Jobs,97
112,Richmond - Tweed,2019,Females,Jobs,95.8
112,Richmond - Tweed,2020,Females,Jobs,103.4
112,Richmond - Tweed,2016,Males,Salary,22238
112,Richmond - Tweed,2017,Males,Salary,23451
112,Richmond - Tweed,2018,Males,Salary,23775
112,Richmond - Tweed,2019,Males,Salary,25326
112,Richmond - Tweed,2020,Males,Salary,25200
112,Richmond - Tweed,2016,Females,Salary,16518
112,Richmond - Tweed,2017,Females,Salary,17397
112,Richmond - Tweed,2018,Females,Salary,17453
112,Richmond - Tweed,2019,Females,Salary,19076
112,Richmond - Tweed,2020,Females,Salary,19842
113,Riverina,2016,Males,Jobs,68.2
113,Riverina,2017,Males,Jobs,69
113,Riverina,2018,Males,Jobs,68.5
113,Riverina,2019,Males,Jobs,69
113,Riverina,2020,Males,Jobs,73
113,Riverina,2016,Females,Jobs,62.8
113,Riverina,2017,Females,Jobs,63
113,Riverina,2018,Females,Jobs,64.4
113,Riverina,2019,Females,Jobs,63.3
113,Riverina,2020,Females,Jobs,67.9
113,Riverina,2016,Males,Salary,25240
113,Riverina,2017,Males,Salary,25526
113,Riverina,2018,Males,Salary,27512
113,Riverina,2019,Males,Salary,27948
113,Riverina,2020,Males,Salary,28437
113,Riverina,2016,Females,Salary,17812
113,Riverina,2017,Females,Salary,18737
113,Riverina,2018,Females,Salary,19192
113,Riverina,2019,Females,Salary,20818
113,Riverina,2020,Females,Salary,21402
114,Southern Highlands and Shoalhaven,2016,Males,Jobs,51.9
114,Southern Highlands and Shoalhaven,2017,Males,Jobs,52.2
114,Southern Highlands and Shoalhaven,2018,Males,Jobs,53
114,Southern Highlands and Shoalhaven,2019,Males,Jobs,53.1
114,Southern Highlands and Shoalhaven,2020,Males,Jobs,56
114,Southern Highlands and Shoalhaven,2016,Females,Jobs,50.8
114,Southern Highlands and Shoalhaven,2017,Females,Jobs,51.2
114,Southern Highlands and Shoalhaven,2018,Females,Jobs,53.3
114,Southern Highlands and Shoalhaven,2019,Females,Jobs,52.7
114,Southern Highlands and Shoalhaven,2020,Females,Jobs,57.2
114,Southern Highlands and Shoalhaven,2016,Males,Salary,28190
114,Southern Highlands and Shoalhaven,2017,Males,Salary,29602
114,Southern Highlands and Shoalhaven,2018,Males,Salary,30000
114,Southern Highlands and Shoalhaven,2019,Males,Salary,32327
114,Southern Highlands and Shoalhaven,2020,Males,Salary,32962
114,Southern Highlands and Shoalhaven,2016,Females,Salary,18072
114,Southern Highlands and Shoalhaven,2017,Females,Salary,18955
114,Southern Highlands and Shoalhaven,2018,Females,Salary,19144
114,Southern Highlands and Shoalhaven,2019,Females,Salary,21364
114,Southern Highlands and Shoalhaven,2020,Females,Salary,21761
115,Sydney - Baulkham Hills and Hawkesbury,2016,Males,Jobs,96.5
115,Sydney - Baulkham Hills and Hawkesbury,2017,Males,Jobs,98.7
115,Sydney - Baulkham Hills and Hawkesbury,2018,Males,Jobs,101.9
115,Sydney - Baulkham Hills and Hawkesbury,2019,Males,Jobs,102.4
115,Sydney - Baulkham Hills and Hawkesbury,2020,Males,Jobs,106.7
115,Sydney - Baulkham Hills and Hawkesbury,2016,Females,Jobs,94.3
115,Sydney - Baulkham Hills and Hawkesbury,2017,Females,Jobs,96.6
115,Sydney - Baulkham Hills and Hawkesbury,2018,Females,Jobs,100.3
115,Sydney - Baulkham Hills and Hawkesbury,2019,Females,Jobs,99.4
115,Sydney - Baulkham Hills and Hawkesbury,2020,Females,Jobs,105.7
115,Sydney - Baulkham Hills and Hawkesbury,2016,Males,Salary,42593
115,Sydney - Baulkham Hills and Hawkesbury,2017,Males,Salary,43605
115,Sydney - Baulkham Hills and Hawkesbury,2018,Males,Salary,45231
115,Sydney - Baulkham Hills and Hawkesbury,2019,Males,Salary,47850
115,Sydney - Baulkham Hills and Hawkesbury,2020,Males,Salary,48731
115,Sydney - Baulkham Hills and Hawkesbury,2016,Females,Salary,25085
115,Sydney - Baulkham Hills and Hawkesbury,2017,Females,Salary,26056
115,Sydney - Baulkham Hills and Hawkesbury,2018,Females,Salary,26945
115,Sydney - Baulkham Hills and Hawkesbury,2019,Females,Salary,30483
115,Sydney - Baulkham Hills and Hawkesbury,2020,Females,Salary,31411
116,Sydney - Blacktown,2016,Males,Jobs,151.5
116,Sydney - Blacktown,2017,Males,Jobs,157.6
116,Sydney - Blacktown,2018,Males,Jobs,164.5
116,Sydney - Blacktown,2019,Males,Jobs,162.8
116,Sydney - Blacktown,2020,Males,Jobs,171.7
116,Sydney - Blacktown,2016,Females,Jobs,125.2
116,Sydney - Blacktown,2017,Females,Jobs,130.2
116,Sydney - Blacktown,2018,Females,Jobs,138.9
116,Sydney - Blacktown,2019,Females,Jobs,137.2
116,Sydney - Blacktown,2020,Females,Jobs,148.3
116,Sydney - Blacktown,2016,Males,Salary,32818
116,Sydney - Blacktown,2017,Males,Salary,33845
116,Sydney - Blacktown,2018,Males,Salary,35058
116,Sydney - Blacktown,2019,Males,Salary,38726
116,Sydney - Blacktown,2020,Males,Salary,38326
116,Sydney - Blacktown,2016,Females,Salary,24828
116,Sydney - Blacktown,2017,Females,Salary,25756
116,Sydney - Blacktown,2018,Females,Salary,26025
116,Sydney - Blacktown,2019,Females,Salary,29923
116,Sydney - Blacktown,2020,Females,Salary,29143
117,Sydney - City and Inner South,2016,Males,Jobs,202.1
117,Sydney - City and Inner South,2017,Males,Jobs,199.5
117,Sydney - City and Inner South,2018,Males,Jobs,201.2
117,Sydney - City and Inner South,2019,Males,Jobs,190.5
117,Sydney - City and Inner South,2020,Males,Jobs,181.4
117,Sydney - City and Inner South,2016,Females,Jobs,181.9
117,Sydney - City and Inner South,2017,Females,Jobs,183.2
117,Sydney - City and Inner South,2018,Females,Jobs,185.7
117,Sydney - City and Inner South,2019,Females,Jobs,175.5
117,Sydney - City and Inner South,2020,Females,Jobs,169.5
117,Sydney - City and Inner South,2016,Males,Salary,20629
117,Sydney - City and Inner South,2017,Males,Salary,22904
117,Sydney - City and Inner South,2018,Males,Salary,24349
117,Sydney - City and Inner South,2019,Males,Salary,27708
117,Sydney - City and Inner South,2020,Males,Salary,33239
117,Sydney - City and Inner South,2016,Females,Salary,16519
117,Sydney - City and Inner South,2017,Females,Salary,17818
117,Sydney - City and Inner South,2018,Females,Salary,18698
117,Sydney - City and Inner South,2019,Females,Salary,21205
117,Sydney - City and Inner South,2020,Females,Salary,25139
118,Sydney - Eastern Suburbs,2016,Males,Jobs,129.1
118,Sydney - Eastern Suburbs,2017,Males,Jobs,129.1
118,Sydney - Eastern Suburbs,2018,Males,Jobs,128.9
118,Sydney - Eastern Suburbs,2019,Males,Jobs,124.8
118,Sydney - Eastern Suburbs,2020,Males,Jobs,119.8
118,Sydney - Eastern Suburbs,2016,Females,Jobs,136.7
118,Sydney - Eastern Suburbs,2017,Females,Jobs,139.1
118,Sydney - Eastern Suburbs,2018,Females,Jobs,141.4
118,Sydney - Eastern Suburbs,2019,Females,Jobs,134.9
118,Sydney - Eastern Suburbs,2020,Females,Jobs,129.9
118,Sydney - Eastern Suburbs,2016,Males,Salary,31830
118,Sydney - Eastern Suburbs,2017,Males,Salary,33366
118,Sydney - Eastern Suburbs,2018,Males,Salary,34295
118,Sydney - Eastern Suburbs,2019,Males,Salary,36565
118,Sydney - Eastern Suburbs,2020,Males,Salary,40933
118,Sydney - Eastern Suburbs,2016,Females,Salary,21279
118,Sydney - Eastern Suburbs,2017,Females,Salary,21596
118,Sydney - Eastern Suburbs,2018,Females,Salary,21487
118,Sydney - Eastern Suburbs,2019,Females,Salary,24290
118,Sydney - Eastern Suburbs,2020,Females,Salary,28568
119,Sydney - Inner South West,2016,Males,Jobs,238.4
119,Sydney - Inner South West,2017,Males,Jobs,245.5
119,Sydney - Inner South West,2018,Males,Jobs,252.7
119,Sydney - Inner South West,2019,Males,Jobs,248.6
119,Sydney - Inner South West,2020,Males,Jobs,250.9
119,Sydney - Inner South West,2016,Females,Jobs,205.4
119,Sydney - Inner South West,2017,Females,Jobs,211.8
119,Sydney - Inner South West,2018,Females,Jobs,220.8
119,Sydney - Inner South West,2019,Females,Jobs,215
119,Sydney - Inner South West,2020,Females,Jobs,219.8
119,Sydney - Inner South West,2016,Males,Salary,27186
119,Sydney - Inner South West,2017,Males,Salary,27658
119,Sydney - Inner South West,2018,Males,Salary,28332
119,Sydney - Inner South West,2019,Males,Salary,29605
119,Sydney - Inner South West,2020,Males,Salary,30801
119,Sydney - Inner South West,2016,Females,Salary,22040
119,Sydney - Inner South West,2017,Females,Salary,22500
119,Sydney - Inner South West,2018,Females,Salary,22884
119,Sydney - Inner South West,2019,Females,Salary,25275
119,Sydney - Inner South West,2020,Females,Salary,26246
120,Sydney - Inner West,2016,Males,Jobs,136
120,Sydney - Inner West,2017,Males,Jobs,139
120,Sydney - Inner West,2018,Males,Jobs,142.9
120,Sydney - Inner West,2019,Males,Jobs,139.5
120,Sydney - Inner West,2020,Males,Jobs,140.6
120,Sydney - Inner West,2016,Females,Jobs,133.1
120,Sydney - Inner West,2017,Females,Jobs,136.3
120,Sydney - Inner West,2018,Females,Jobs,140.8
120,Sydney - Inner West,2019,Females,Jobs,136.6
120,Sydney - Inner West,2020,Females,Jobs,139
120,Sydney - Inner West,2016,Males,Salary,32071
120,Sydney - Inner West,2017,Males,Salary,32583
120,Sydney - Inner West,2018,Males,Salary,32957
120,Sydney - Inner West,2019,Males,Salary,35111
120,Sydney - Inner West,2020,Males,Salary,35639
120,Sydney - Inner West,2016,Females,Salary,25000
120,Sydney - Inner West,2017,Females,Salary,25761
120,Sydney - Inner West,2018,Females,Salary,26114
120,Sydney - Inner West,2019,Females,Salary,29281
120,Sydney - Inner West,2020,Females,Salary,30300
121,Sydney - North Sydney and Hornsby,2016,Males,Jobs,174
121,Sydney - North Sydney and Hornsby,2017,Males,Jobs,175.1
121,Sydney - North Sydney and Hornsby,2018,Males,Jobs,177.5
121,Sydney - North Sydney and Hornsby,2019,Males,Jobs,173.5
121,Sydney - North Sydney and Hornsby,2020,Males,Jobs,172.8
121,Sydney - North Sydney and Hornsby,2016,Females,Jobs,178.2
121,Sydney - North Sydney and Hornsby,2017,Females,Jobs,181
121,Sydney - North Sydney and Hornsby,2018,Females,Jobs,184.8
121,Sydney - North Sydney and Hornsby,2019,Females,Jobs,177.9
121,Sydney - North Sydney and Hornsby,2020,Females,Jobs,180.3
121,Sydney - North Sydney and Hornsby,2016,Males,Salary,45083
121,Sydney - North Sydney and Hornsby,2017,Males,Salary,47086
121,Sydney - North Sydney and Hornsby,2018,Males,Salary,48831
121,Sydney - North Sydney and Hornsby,2019,Males,Salary,51735
121,Sydney - North Sydney and Hornsby,2020,Males,Salary,52615
121,Sydney - North Sydney and Hornsby,2016,Females,Salary,27000
121,Sydney - North Sydney and Hornsby,2017,Females,Salary,27990
121,Sydney - North Sydney and Hornsby,2018,Females,Salary,28835
121,Sydney - North Sydney and Hornsby,2019,Females,Salary,32712
121,Sydney - North Sydney and Hornsby,2020,Females,Salary,34330
122,Sydney - Northern Beaches,2016,Males,Jobs,114.4
122,Sydney - Northern Beaches,2017,Males,Jobs,115
122,Sydney - Northern Beaches,2018,Males,Jobs,116.1
122,Sydney - Northern Beaches,2019,Males,Jobs,114.2
122,Sydney - Northern Beaches,2020,Males,Jobs,113.4
122,Sydney - Northern Beaches,2016,Females,Jobs,117.1
122,Sydney - Northern Beaches,2017,Females,Jobs,119.4
122,Sydney - Northern Beaches,2018,Females,Jobs,122.2
122,Sydney - Northern Beaches,2019,Females,Jobs,118.1
122,Sydney - Northern Beaches,2020,Females,Jobs,118.9
122,Sydney - Northern Beaches,2016,Males,Salary,38099
122,Sydney - Northern Beaches,2017,Males,Salary,39583
122,Sydney - Northern Beaches,2018,Males,Salary,40142
122,Sydney - Northern Beaches,2019,Males,Salary,43073
122,Sydney - Northern Beaches,2020,Males,Salary,45000
122,Sydney - Northern Beaches,2016,Females,Salary,21979
122,Sydney - Northern Beaches,2017,Females,Salary,22778
122,Sydney - Northern Beaches,2018,Females,Salary,23680
122,Sydney - Northern Beaches,2019,Females,Salary,26756
122,Sydney - Northern Beaches,2020,Females,Salary,28512
123,Sydney - Outer South West,2016,Males,Jobs,112.5
123,Sydney - Outer South West,2017,Males,Jobs,115.5
123,Sydney - Outer South West,2018,Males,Jobs,117.9
123,Sydney - Outer South West,2019,Males,Jobs,116.8
123,Sydney - Outer South West,2020,Males,Jobs,121.7
123,Sydney - Outer South West,2016,Females,Jobs,99.1
123,Sydney - Outer South West,2017,Females,Jobs,101
123,Sydney - Outer South West,2018,Females,Jobs,104.9
123,Sydney - Outer South West,2019,Females,Jobs,103.1
123,Sydney - Outer South West,2020,Females,Jobs,109.6
123,Sydney - Outer South West,2016,Males,Salary,36072
123,Sydney - Outer South West,2017,Males,Salary,37330
123,Sydney - Outer South West,2018,Males,Salary,39277
123,Sydney - Outer South West,2019,Males,Salary,41755
123,Sydney - Outer South West,2020,Males,Salary,40376
123,Sydney - Outer South West,2016,Females,Salary,23994
123,Sydney - Outer South West,2017,Females,Salary,25304
123,Sydney - Outer South West,2018,Females,Salary,26299
123,Sydney - Outer South West,2019,Females,Salary,29522
123,Sydney - Outer South West,2020,Females,Salary,28584
124,Sydney - Outer West and Blue Mountains,2016,Males,Jobs,130.7
124,Sydney - Outer West and Blue Mountains,2017,Males,Jobs,132.4
124,Sydney - Outer West and Blue Mountains,2018,Males,Jobs,134.1
124,Sydney - Outer West and Blue Mountains,2019,Males,Jobs,130.9
124,Sydney - Outer West and Blue Mountains,2020,Males,Jobs,135.4
124,Sydney - Outer West and Blue Mountains,2016,Females,Jobs,121.3
124,Sydney - Outer West and Blue Mountains,2017,Females,Jobs,122.7
124,Sydney - Outer West and Blue Mountains,2018,Females,Jobs,125.7
124,Sydney - Outer West and Blue Mountains,2019,Females,Jobs,122.2
124,Sydney - Outer West and Blue Mountains,2020,Females,Jobs,127.9
124,Sydney - Outer West and Blue Mountains,2016,Males,Salary,36782
124,Sydney - Outer West and Blue Mountains,2017,Males,Salary,38137
124,Sydney - Outer West and Blue Mountains,2018,Males,Salary,39680
124,Sydney - Outer West and Blue Mountains,2019,Males,Salary,42981
124,Sydney - Outer West and Blue Mountains,2020,Males,Salary,41932
124,Sydney - Outer West and Blue Mountains,2016,Females,Salary,23894
124,Sydney - Outer West and Blue Mountains,2017,Females,Salary,25000
124,Sydney - Outer West and Blue Mountains,2018,Females,Salary,26041
124,Sydney - Outer West and Blue Mountains,2019,Females,Salary,29351
124,Sydney - Outer West and Blue Mountains,2020,Females,Salary,29342
125,Sydney - Parramatta,2016,Males,Jobs,200.1
125,Sydney - Parramatta,2017,Males,Jobs,208.8
125,Sydney - Parramatta,2018,Males,Jobs,216.9
125,Sydney - Parramatta,2019,Males,Jobs,214.3
125,Sydney - Parramatta,2020,Males,Jobs,220
125,Sydney - Parramatta,2016,Females,Jobs,154.4
125,Sydney - Parramatta,2017,Females,Jobs,162.2
125,Sydney - Parramatta,2018,Females,Jobs,170.8
125,Sydney - Parramatta,2019,Females,Jobs,167.7
125,Sydney - Parramatta,2020,Females,Jobs,176.8
125,Sydney - Parramatta,2016,Males,Salary,26872
125,Sydney - Parramatta,2017,Males,Salary,27477
125,Sydney - Parramatta,2018,Males,Salary,28223
125,Sydney - Parramatta,2019,Males,Salary,29730
125,Sydney - Parramatta,2020,Males,Salary,30000
125,Sydney - Parramatta,2016,Females,Salary,21881
125,Sydney - Parramatta,2017,Females,Salary,22067
125,Sydney - Parramatta,2018,Females,Salary,22486
125,Sydney - Parramatta,2019,Females,Salary,25000
125,Sydney - Parramatta,2020,Females,Salary,25218
126,Sydney - Ryde,2016,Males,Jobs,76.7
126,Sydney - Ryde,2017,Males,Jobs,79
126,Sydney - Ryde,2018,Males,Jobs,82.4
126,Sydney - Ryde,2019,Males,Jobs,82.1
126,Sydney - Ryde,2020,Males,Jobs,83.6
126,Sydney - Ryde,2016,Females,Jobs,74.6
126,Sydney - Ryde,2017,Females,Jobs,77.9
126,Sydney - Ryde,2018,Females,Jobs,81.5
126,Sydney - Ryde,2019,Females,Jobs,80.3
126,Sydney - Ryde,2020,Females,Jobs,83.1
126,Sydney - Ryde,2016,Males,Salary,36060
126,Sydney - Ryde,2017,Males,Salary,37000
126,Sydney - Ryde,2018,Males,Salary,38401
126,Sydney - Ryde,2019,Males,Salary,41626
126,Sydney - Ryde,2020,Males,Salary,42269
126,Sydney - Ryde,2016,Females,Salary,25080
126,Sydney - Ryde,2017,Females,Salary,25508
126,Sydney - Ryde,2018,Females,Salary,26391
126,Sydney - Ryde,2019,Females,Salary,29429
126,Sydney - Ryde,2020,Females,Salary,30519
127,Sydney - South West,2016,Males,Jobs,153.5
